ID,TERM,DEFINITION,CATEGORY,TOTAL_FREQUENCY,BOOKS
1340,birchmoor,,,,
1341,birdpractically,,,,
1342,birdsa,,,,
1343,birdseye,,,,
1344,birdstuffers,,,,
1345,birmingham,,,,
1346,birth,,,,
1347,birthday,,,,
1348,birthplace,,,,
1349,bischoff,,,,
1350,biscuit,,,,
1351,biscuits,,,,
1352,bishopgate,,,,
1353,bisons,,,,
1354,bisulphate,,,,
1355,bite,,,,
1356,bites,,,,
1357,biting,,,,
1358,bits,,,,
1359,bitten,,,,
1360,bittern,,,,
1361,bitterness,,,,
1362,bitterns,,,,
1363,bizarre,,,,
1364,blackbearded,,,,
1365,blackboard,,,,
1366,blackclothed,,,,
1367,blacker,,,,
1368,blackest,,,,
1369,blackeyed,,,,
1370,blackfaced,,,,
1371,blackfeet,,,,
1372,blackguard,,,,
1373,blackhaired,,,,
1374,blackheath,,,,
1375,blackish,,,,
1376,blackletter,,,,
1377,blacklike,,,,
1378,blackmail,,,,
1379,blackmailed,,,,
1380,blackmailer,,,,
1381,blackmailers,,,,
1382,blackmailing,,,,
1383,blackness,,,,
1384,blacksmith,,,,
1385,blackthorn,,,,
1386,blackwall,,,,
1387,blackwater,,,,
1388,blackwell,,,,
1389,blade,,,,
1390,bladedeep,,,,
1391,blair,,,,
1392,blamed,,,,
1393,blanche,,,,
1394,blanched,,,,
1395,blanco,,,,
1396,blancoso,,,,
1397,bland,,,,
1398,blandest,,,,
1399,blandford,,,,
1400,blandly,,,,
1401,blanket,,,,
1402,blankets,,,,
1403,blankly,,,,
1404,blanks,,,,
1405,blas,,,,
1406,blast,,,,
1407,blasted,,,,
1408,blazed,,,,
1409,blazes,,,,
1410,blazonings,,,,
1411,bleach,,,,
1412,bleak,,,,
1413,bleaker,,,,
1414,bleared,,,,
1415,bleat,,,,
1416,bleatings,,,,
1417,bled,,,,
1418,bleeding,,,,
1419,blend,,,,
1420,blended,,,,
1421,blessed,,,,
1422,blessing,,,,
1423,blessings,,,,
1424,blessingtons,,,,
1425,blight,,,,
1426,blighted,,,,
1427,blinding,,,,
1428,blindly,,,,
1429,blindness,,,,
1430,blinked,,,,
1431,blinking,,,,
1432,blistering,,,,
1433,blithe,,,,
1434,bloated,,,,
1435,bloc,,,,
1436,blockaded,,,,
1437,blocked,,,,
1438,blocking,,,,
1439,blocks,,,,
1440,blond,,,,
1441,blonde,,,,
1442,blondin,,,,
1443,bloodbespattered,,,,
1444,bloodhound,,,,
1445,bloodless,,,,
1446,bloodmark,,,,
1447,bloodred,,,,
1448,bloodrelation,,,,
1449,bloodrelatives,,,,
1450,bloodstain,,,,
1451,bloodstained,,,,
1452,bloodstains,,,,
1453,bloodthirsty,,,,
1454,bloody,,,,
1455,bloom,,,,
1456,bloomsbury,,,,
1457,blossomed,,,,
1458,blossoms,,,,
1459,blot,,,,
1460,blotched,,,,
1461,blotches,,,,
1462,blotted,,,,
1463,blotting,,,,
1464,blottingpad,,,,
1465,blottingpaper,,,,
1466,blouse,,,,
1467,blowing,,,,
1468,blown,,,,
1469,blowpipe,,,,
1470,blows,,,,
1471,blubbering,,,,
1472,bludgeon,,,,
1473,bludgeonman,,,,
1474,bludgeons,,,,
1475,bluebottles,,,,
1476,blueeyed,,,,
1477,bluegrey,,,,
1478,bluelipped,,,,
1479,blues,,,,
1480,bluetinted,,,,
1481,blueveined,,,,
1482,bluff,,,,
1483,bluish,,,,
1484,blunder,,,,
1485,blundered,,,,
1486,blundering,,,,
1487,blunders,,,,
1488,blundersi,,,,
1489,blunt,,,,
1490,bluntly,,,,
1491,blur,,,,
1492,blurred,,,,
1493,blurs,,,,
1494,blurted,,,,
1495,blush,,,,
1496,blushed,,,,
1497,blushing,,,,
1498,bluster,,,,
1499,boa,,,,
1500,boarded,,,,
1501,boardeda,,,,
1502,boarder,,,,
1503,boarders,,,,
1504,boarding,,,,
1505,boardinghouse,,,,
1506,boardinghouses,,,,
1507,boardingschool,,,,
1508,boardingschools,,,,
1509,boards,,,,
1510,boardschools,,,,
1511,boars,,,,
1512,boasted,,,,
1513,boasting,,,,
1514,boatbuilder,,,,
1515,boatman,,,,
1516,boats,,,,
1517,boatslength,,,,
1518,bob,,,,
1519,boccaccios,,,,
1520,boded,,,,
1521,bodes,,,,
1522,bodies,,,,
1523,bodily,,,,
1524,bodkin,,,,
1525,bog,,,,
1526,boggirt,,,,
1527,boggling,,,,
1528,boggy,,,,
1529,boghole,,,,
1530,bogie,,,,
1531,bogs,,,,
1532,bogus,,,,
1533,bohemian,,,,
1534,bohemianism,,,,
1535,bohme,,,,
1536,boil,,,,
1537,boilers,,,,
1538,boiling,,,,
1539,boisterous,,,,
1540,boisterously,,,,
1541,bolder,,,,
1542,boldest,,,,
1543,boldly,,,,
1544,bolt,,,,
1545,bolted,,,,
1546,bolts,,,,
1547,bombay,,,,
1548,bon,,,,
1549,bond,,,,
1550,bonds,,,,
1551,bone,,,,
1552,boneheadi,,,,
1553,boney,,,,
1554,bonfide,,,,
1555,bonnet,,,,
1556,bonniest,,,,
1557,bonny,,,,
1558,bony,,,,
1559,boodle,,,,
1560,bookcase,,,,
1561,booked,,,,
1562,bookingoffice,,,,
1563,booklined,,,,
1564,bookmaking,,,,
1565,bookone,,,,
1566,bookshop,,,,
1567,bookwork,,,,
1568,bookworm,,,,
1569,boomed,,,,
1570,booming,,,,
1571,boone,,,,
1572,boonethe,,,,
1573,booted,,,,
1574,bootlace,,,,
1575,bootlaces,,,,
1576,bootmaker,,,,
1577,bootmakeror,,,,
1578,bootmark,,,,
1579,bootmarks,,,,
1580,bootsgave,,,,
1581,bootslitting,,,,
1582,booty,,,,
1583,bordeaux,,,,
1584,border,,,,
1585,bordered,,,,
1586,bordering,,,,
1587,borderland,,,,
1588,borders,,,,
1589,bored,,,,
1590,borgia,,,,
1591,borgias,,,,
1592,boring,,,,
1593,borings,,,,
1594,borka,,,,
1595,borkgenius,,,,
1596,borks,,,,
1597,born,,,,
1598,borough,,,,
1599,borrow,,,,
1600,borrowed,,,,
1601,boss,,,,
1602,boswell,,,,
1603,botanical,,,,
1604,botany,,,,
1605,botanyvariable,,,,
1606,bother,,,,
1607,bothered,,,,
1608,bothers,,,,
1609,bottles,,,,
1610,bouguereau,,,,
1611,boulder,,,,
1612,bouldersprinkled,,,,
1613,boulevard,,,,
1614,bounce,,,,
1615,boundary,,,,
1616,bounded,,,,
1617,bounding,,,,
1618,bounds,,,,
1619,bouquet,,,,
1620,bourgeois,,,,
1621,bovingtons,,,,
1622,bowery,,,,
1623,bowing,,,,
1624,bowl,,,,
1625,bowlingalley,,,,
1626,bowls,,,,
1627,bowlshaped,,,,
1628,bows,,,,
1629,bowwindow,,,,
1630,boxan,,,,
1631,boxed,,,,
1632,boxer,,,,
1633,boxers,,,,
1634,boxhis,,,,
1635,boxing,,,,
1636,boxroom,,,,
1637,boxthis,,,,
1638,boyish,,,,
1639,brace,,,,
1640,braced,,,,
1641,bracelets,,,,
1642,braces,,,,
1643,bracing,,,,
1644,bracken,,,,
1645,brackenstallit,,,,
1646,brackenstalls,,,,
1647,bracket,,,,
1648,bracketyou,,,,
1649,bradford,,,,
1650,bradley,,,,
1651,bradleys,,,,
1652,bradshaw,,,,
1653,brag,,,,
1654,brainattic,,,,
1655,brainfever,,,,
1656,braining,,,,
1657,brainwork,,,,
1658,brainworkers,,,,
1659,brakes,,,,
1660,bramble,,,,
1661,bramblecovered,,,,
1662,brambles,,,,
1663,brambletye,,,,
1664,branched,,,,
1665,branching,,,,
1666,brand,,,,
1667,branded,,,,
1668,brandybottle,,,,
1669,brandyflask,,,,
1670,brassbound,,,,
1671,brasswork,,,,
1672,brassy,,,,
1673,bravado,,,,
1674,brave,,,,
1675,braved,,,,
1676,bravely,,,,
1677,bravery,,,,
1678,braves,,,,
1679,bravest,,,,
1680,braving,,,,
1681,bravo,,,,
1682,brawl,,,,
1683,brawls,,,,
1684,brawny,,,,
1685,brazen,,,,
1686,brazier,,,,
1687,brazils,,,,
1688,breach,,,,
1689,breaches,,,,
1690,bread,,,,
1691,breadcrumbs,,,,
1692,breadth,,,,
1693,breakdown,,,,
1694,breakers,,,,
1695,breakfasted,,,,
1696,breakfastroom,,,,
1697,breakfasts,,,,
1698,breakfasttable,,,,
1699,breakfasttime,,,,
1700,breakneck,,,,
1701,breaks,,,,
1702,breakwater,,,,
1703,breasthigh,,,,
1704,breastpin,,,,
1705,breastpocket,,,,
1706,breastthat,,,,
1707,breatha,,,,
1708,breathe,,,,
1709,breathed,,,,
1710,breathings,,,,
1711,breathless,,,,
1712,breathlessly,,,,
1713,breathlessness,,,,
1714,breckinridge,,,,
1715,bred,,,,
1716,breech,,,,
1717,breeches,,,,
1718,breechlock,,,,
1719,breed,,,,
1720,breeding,,,,
1721,breeze,,,,
1722,breezes,,,,
1723,brenda,,,,
1724,brew,,,,
1725,brewed,,,,
1726,brewer,,,,
1727,brewing,,,,
1728,briar,,,,
1729,briarbrae,,,,
1730,briarroot,,,,
1731,bribe,,,,
1732,bribed,,,,
1733,brickish,,,,
1734,bricks,,,,
1735,brickwork,,,,
1736,bridal,,,,
1737,bride,,,,
1738,bridegroom,,,,
1739,brides,,,,
1740,bridges,,,,
1741,bridle,,,,
1742,brief,,,,
1743,briefly,,,,
1744,brierroot,,,,
1745,brig,,,,
1746,brigade,,,,
1747,brigham,,,,
1748,brighten,,,,
1749,brightened,,,,
1750,brightening,,,,
1751,brighter,,,,
1752,brightest,,,,
1753,brightlooking,,,,
1754,brightness,,,,
1755,brighton,,,,
1756,brilliancy,,,,
1757,brilliantly,,,,
1758,brim,,,,
1759,brims,,,,
1760,brindled,,,,
1761,brink,,,,
1762,brinvilliers,,,,
1763,brisk,,,,
1764,brisker,,,,
1765,briskest,,,,
1766,briskly,,,,
1767,bristle,,,,
1768,bristled,,,,
1769,bristling,,,,
1770,bristol,,,,
1771,britain,,,,
1772,britannia,,,,
1773,britannica,,,,
1774,briton,,,,
1775,broach,,,,
1776,broadbeamed,,,,
1777,broadbrimmed,,,,
1778,broadcloth,,,,
1779,broadened,,,,
1780,broader,,,,
1781,broadest,,,,
1782,broadish,,,,
1783,broadpointed,,,,
1784,broads,,,,
1785,broadshouldered,,,,
1786,brochure,,,,
1787,broderick,,,,
1788,brokenbacked,,,,
1789,brokenhearted,,,,
1790,broker,,,,
1791,brokers,,,,
1792,bromley,,,,
1793,bronze,,,,
1794,bronzecoloured,,,,
1795,bronzed,,,,
1796,bronzing,,,,
1797,brooch,,,,
1798,brooding,,,,
1799,brook,,,,
1800,brooklyn,,,,
1801,brooks,,,,
1802,brotherfor,,,,
1803,brotherhood,,,,
1804,brotherinlaw,,,,
1805,broughams,,,,
1806,browbeat,,,,
1807,browbeaten,,,,
1808,brownandwhite,,,,
1809,brownbacked,,,,
1810,browners,,,,
1811,brownish,,,,
1812,brownpaper,,,,
1813,browns,,,,
1814,browsing,,,,
1815,bruce,,,,
1816,brucepartington,,,,
1817,brucepartingtons,,,,
1818,bruise,,,,
1819,bruises,,,,
1820,brunette,,,,
1821,bruntons,,,,
1822,brushed,,,,
1823,brushes,,,,
1824,brushing,,,,
1825,brusque,,,,
1826,brusquely,,,,
1827,brussels,,,,
1828,brutal,,,,
1829,brutality,,,,
1830,brutea,,,,
1831,brutish,,,,
1832,bs,,,,
1833,bubbled,,,,
1834,bubbling,,,,
1835,buck,,,,
1836,bucket,,,,
1837,buckets,,,,
1838,buckle,,,,
1839,buckles,,,,
1840,buckshot,,,,
1841,buckwheat,,,,
1842,bud,,,,
1843,buda,,,,
1844,budapesth,,,,
1845,buddha,,,,
1846,buddhism,,,,
1847,budding,,,,
1848,budge,,,,
1849,budges,,,,
1850,budget,,,,
1851,buffalo,,,,
1852,buffaloes,,,,
1853,buffet,,,,
1854,buffs,,,,
1855,bughouse,,,,
1856,buglecalls,,,,
1857,build,,,,
1858,builder,,,,
1859,buildings,,,,
1860,buildingsthe,,,,
1861,bulbousheaded,,,,
1862,bulge,,,,
1863,bulk,,,,
1864,bull,,,,
1865,bulldog,,,,
1866,bulletpocks,,,,
1867,bullets,,,,
1868,bullied,,,,
1869,bullier,,,,
1870,bullion,,,,
1871,bullnecked,,,,
1872,bullocks,,,,
1873,bullseye,,,,
1874,bully,,,,
1875,bullying,,,,
1876,bulwark,,,,
1877,bumper,,,,
1878,bumping,,,,
1879,bumptious,,,,
1880,bunch,,,,
1881,bunched,,,,
1882,bundled,,,,
1883,bundles,,,,
1884,bundlethe,,,,
1885,bungalow,,,,
1886,bungalows,,,,
1887,bungler,,,,
1888,bungling,,,,
1889,bunk,,,,
1890,bunsen,,,,
1891,burden,,,,
1892,burdens,,,,
1893,burglarand,,,,
1894,burglaries,,,,
1895,burglarproof,,,,
1896,burgle,,,,
1897,burgled,,,,
1898,burgling,,,,
1899,burial,,,,
1900,burke,,,,
1901,burly,,,,
1902,burn,,,,
1903,burnedout,,,,
1904,burner,,,,
1905,burners,,,,
1906,burnet,,,,
1907,burnets,,,,
1908,burnished,,,,
1909,burns,,,,
1910,burnt,,,,
1911,burnwell,,,,
1912,burr,,,,
1913,burrow,,,,
1914,burrowing,,,,
1915,burrows,,,,
1916,bursting,,,,
1917,bursts,,,,
1918,bury,,,,
1919,burying,,,,
1920,bus,,,,
1921,bush,,,,
1922,bushman,,,,
1923,bushmen,,,,
1924,bushy,,,,
1925,busied,,,,
1926,busier,,,,
1927,busiest,,,,
1928,busily,,,,
1929,businessand,,,,
1930,businesslike,,,,
1931,businessshe,,,,
1932,busses,,,,
1933,busshe,,,,
1934,bustle,,,,
1935,bustled,,,,
1936,bustling,,,,
1937,bustthe,,,,
1938,busybody,,,,
1939,butchers,,,,
1940,butlers,,,,
1941,butt,,,,
1942,butted,,,,
1943,buttend,,,,
1944,butter,,,,
1945,butterdish,,,,
1946,butterdishes,,,,
1947,butterflies,,,,
1948,butterfly,,,,
1949,butterflynet,,,,
1950,buttoned,,,,
1951,buttoning,,,,
1952,buttons,,,,
1953,buying,,,,
1954,buzz,,,,
1955,buzzard,,,,
1956,buzzards,,,,
1957,buzzed,,,,
1958,buzzing,,,,
1959,bygone,,,,
1960,bygones,,,,
1961,bystreets,,,,
1962,byways,,,,
1963,byword,,,,
1964,c,,,,
1965,cabaret,,,,
1966,cabbage,,,,
1967,cabbing,,,,
1968,cabby,,,,
1969,cabdriver,,,,
1970,cabina,,,,
1971,cabinets,,,,
1972,cable,,,,
1973,cabled,,,,
1974,cablegram,,,,
1975,cabmans,,,,
1976,cabowners,,,,
1977,cabs,,,,
1978,cabul,,,,
1979,cadaverous,,,,
1980,cadet,,,,
1981,caf,,,,
1982,cage,,,,
1983,caged,,,,
1984,cairns,,,,
1985,cajoled,,,,
1986,cake,,,,
1987,cakes,,,,
1988,cal,,,,
1989,calamity,,,,
1990,calculate,,,,
1991,calculated,,,,
1992,calculatingmachine,,,,
1993,calculation,,,,
1994,calculations,,,,
1995,calcutta,,,,
1996,caldron,,,,
1997,calendar,,,,
1998,calf,,,,
1999,calhoun,,,,
2000,california,,,,
2001,californian,,,,
2002,calledwas,,,,
2003,callers,,,,
2004,callosities,,,,
2005,callous,,,,
2006,calls,,,,
2007,calmer,,,,
2008,calmly,,,,
2009,calmness,,,,
2010,caltrops,,,,
2011,calves,,,,
2012,cam,,,,
2013,cambridgeshire,,,,
2014,camden,,,,
2015,camel,,,,
2016,cameos,,,,
2017,camera,,,,
2018,camp,,,,
2019,campaigner,,,,
2020,campbed,,,,
2021,campden,,,,
2022,camped,,,,
2023,camps,,,,
2024,canada,,,,
2025,canadian,,,,
2026,canal,,,,
2027,canarys,,,,
2028,canarytrainer,,,,
2029,cancelling,,,,
2030,candahar,,,,
2031,candelabra,,,,
2032,candid,,,,
2033,candidate,,,,
2034,candleend,,,,
2035,candlelight,,,,
2036,candlepower,,,,
2037,candles,,,,
2038,candlesticks,,,,
2039,cane,,,,
2040,canebacked,,,,
2041,canine,,,,
2042,cannibal,,,,
2043,cannibalism,,,,
2044,cannon,,,,
2045,canoe,,,,
2046,canopener,,,,
2047,canopy,,,,
2048,canteen,,,,
2049,canteens,,,,
2050,canterbury,,,,
2051,cantered,,,,
2052,cantering,,,,
2053,canters,,,,
2054,canting,,,,
2055,cantonments,,,,
2056,canvas,,,,
2057,canvascovered,,,,
2058,canvassing,,,,
2059,caon,,,,
2060,caons,,,,
2061,capacities,,,,
2062,capacity,,,,
2063,cape,,,,
2064,capit,,,,
2065,capitals,,,,
2066,capriciousthat,,,,
2067,caps,,,,
2068,capsules,,,,
2069,captains,,,,
2070,captive,,,,
2071,captor,,,,
2072,captured,,,,
2073,capturing,,,,
2074,carafe,,,,
2075,caraffe,,,,
2076,caravan,,,,
2077,carbine,,,,
2078,carbolic,,,,
2079,carbolised,,,,
2080,carbonari,,,,
2081,carboy,,,,
2082,carboys,,,,
2083,carbuncle,,,,
2084,carbuncles,,,,
2085,carcass,,,,
2086,cardboard,,,,
2087,cardcase,,,,
2088,cardgains,,,,
2089,cardiac,,,,
2090,cardinal,,,,
2091,cardpierrot,,,,
2092,cardplayers,,,,
2093,cardsplaying,,,,
2094,carelessly,,,,
2095,carelessness,,,,
2096,cares,,,,
2097,caress,,,,
2098,caressing,,,,
2099,caressingly,,,,
2100,caretaker,,,,
2101,careworn,,,,
2102,careys,,,,
2103,carfax,,,,
2104,cargo,,,,
2105,cargoes,,,,
2106,caricature,,,,
2107,caricatures,,,,
2108,carlo,,,,
2109,carlsbad,,,,
2110,carlton,,,,
2111,carlyle,,,,
2112,carnivorous,,,,
2113,carolina,,,,
2114,carolinas,,,,
2115,carolled,,,,
2116,carotid,,,,
2117,carouse,,,,
2118,carpenter,,,,
2119,carpetbag,,,,
2120,carpetbags,,,,
2121,carpeted,,,,
2122,carpetless,,,,
2123,carpets,,,,
2124,carre,,,,
2125,carriagebuilding,,,,
2126,carriages,,,,
2127,carriagesweep,,,,
2128,carries,,,,
2129,carrutherss,,,,
2130,carrydignified,,,,
2131,carson,,,,
2132,carstairs,,,,
2133,carston,,,,
2134,carstondear,,,,
2135,cart,,,,
2136,carte,,,,
2137,carted,,,,
2138,carthorse,,,,
2139,cartilage,,,,
2140,cartridge,,,,
2141,cartridges,,,,
2142,carts,,,,
2143,carve,,,,
2144,carved,,,,
2145,carving,,,,
2146,cascade,,,,
2147,casebook,,,,
2148,caseful,,,,
2149,casehardened,,,,
2150,caselestrade,,,,
2151,casements,,,,
2152,caseone,,,,
2153,casesbut,,,,
2154,casethat,,,,
2155,cash,,,,
2156,cashbox,,,,
2157,cashed,,,,
2158,cashier,,,,
2159,cask,,,,
2160,casket,,,,
2161,casks,,,,
2162,casselfelstein,,,,
2163,cassock,,,,
2164,castalotte,,,,
2165,castaways,,,,
2166,caste,,,,
2167,casting,,,,
2168,castle,,,,
2169,castoff,,,,
2170,castor,,,,
2171,casts,,,,
2172,casual,,,,
2173,casually,,,,
2174,catalepsy,,,,
2175,cataleptic,,,,
2176,cataract,,,,
2177,catastrophe,,,,
2178,catcha,,,,
2179,catches,,,,
2180,catching,,,,
2181,catchy,,,,
2182,catechism,,,,
2183,category,,,,
2184,cathcart,,,,
2185,cathedral,,,,
2186,catherine,,,,
2187,catholic,,,,
2188,catkins,,,,
2189,catlike,,,,
2190,catseyes,,,,
2191,cattle,,,,
2192,cattletracks,,,,
2193,catullus,,,,
2194,caughtnever,,,,
2195,caulfield,,,,
2196,caunter,,,,
2197,causeless,,,,
2198,causeway,,,,
2199,causing,,,,
2200,caution,,,,
2201,cautioned,,,,
2202,cautioning,,,,
2203,cautions,,,,
2204,cautious,,,,
2205,cautiously,,,,
2206,cavalcade,,,,
2207,cavalier,,,,
2208,cavalierly,,,,
2209,cavalry,,,,
2210,cave,,,,
2211,caved,,,,
2212,cavendish,,,,
2213,cavity,,,,
2214,cawnpore,,,,
2215,cb,,,,
2216,cc,,,,
2217,cch,,,,
2218,cease,,,,
2219,ceaseless,,,,
2220,ceases,,,,
2221,ceasing,,,,
2222,cecil,,,,
2223,cedars,,,,
2224,celebrate,,,,
2225,celebrated,,,,
2226,celebrities,,,,
2227,celebrity,,,,
2228,celibate,,,,
2229,cell,,,,
2230,cellarsomething,,,,
2231,cells,,,,
2232,celt,,,,
2233,celtic,,,,
2234,celts,,,,
2235,cemented,,,,
2236,cent,,,,
2237,centipedes,,,,
2238,centred,,,,
2239,centres,,,,
2240,centuries,,,,
2241,ceremony,,,,
2242,certainlybut,,,,
2243,certainties,,,,
2244,certificate,,,,
2245,certificates,,,,
2246,cesspool,,,,
2247,cest,,,,
2248,ceux,,,,
2249,ceylon,,,,
2250,chaff,,,,
2251,chaffcutting,,,,
2252,chaffed,,,,
2253,chaffering,,,,
2254,chafing,,,,
2255,chagrin,,,,
2256,chagrined,,,,
2257,chained,,,,
2258,chains,,,,
2259,chairholmes,,,,
2260,chairman,,,,
2261,chaldean,,,,
2262,chalk,,,,
2263,chalkpit,,,,
2264,chalkpits,,,,
2265,chalky,,,,
2266,challenge,,,,
2267,challenged,,,,
2268,chambermaid,,,,
2269,chambers,,,,
2270,chamois,,,,
2271,champion,,,,
2272,champions,,,,
2273,chancelleries,,,,
2274,chancellor,,,,
2275,chances,,,,
2276,chandelier,,,,
2277,changeable,,,,
2278,changes,,,,
2279,changing,,,,
2280,channel,,,,
2281,channels,,,,
2282,chant,,,,
2283,chaos,,,,
2284,chaotic,,,,
2285,chaparral,,,,
2286,chapel,,,,
2287,chapelgoing,,,,
2288,chaplain,,,,
2289,chaplet,,,,
2290,chapletuntil,,,,
2291,chaps,,,,
2292,characterdummy,,,,
2293,characterises,,,,
2294,characteristics,,,,
2295,characterized,,,,
2296,charasiab,,,,
2297,charcoal,,,,
2298,charged,,,,
2299,charges,,,,
2300,charging,,,,
2301,charitable,,,,
2302,charities,,,,
2303,charity,,,,
2304,charlatanism,,,,
2305,charm,,,,
2306,charmed,,,,
2307,charpentier,,,,
2308,charpentiers,,,,
2309,charred,,,,
2310,chartersresearches,,,,
2311,charthere,,,,
2312,chartlike,,,,
2313,charts,,,,
2314,charwomen,,,,
2315,charybdis,,,,
2316,chased,,,,
2317,chasing,,,,
2318,chasm,,,,
2319,chastened,,,,
2320,chat,,,,
2321,chatham,,,,
2322,chatted,,,,
2323,chattered,,,,
2324,chattering,,,,
2325,chatting,,,,
2326,chauffeur,,,,
2327,cheap,,,,
2328,cheating,,,,
2329,checkbook,,,,
2330,checked,,,,
2331,checkered,,,,
2332,checking,,,,
2333,checkmate,,,,
2334,checkmated,,,,
2335,checks,,,,
2336,cheek,,,,
2337,cheekbones,,,,
2338,cheer,,,,
2339,cheered,,,,
2340,cheerful,,,,
2341,cheerfully,,,,
2342,cheerily,,,,
2343,cheeriness,,,,
2344,cheerless,,,,
2345,cheery,,,,
2346,cheese,,,,
2347,cheetah,,,,
2348,chemically,,,,
2349,chemicals,,,,
2350,chemist,,,,
2351,chemistry,,,,
2352,chemistryprofound,,,,
2353,chequebook,,,,
2354,cherished,,,,
2355,cheroot,,,,
2356,cheroots,,,,
2357,cherrywood,,,,
2358,chesterfield,,,,
2359,chesterton,,,,
2360,chestnut,,,,
2361,chestnuts,,,,
2362,chevron,,,,
2363,chevy,,,,
2364,chewed,,,,
2365,chewing,,,,
2366,chianti,,,,
2367,chicago,,,,
2368,chicken,,,,
2369,chickens,,,,
2370,chiefs,,,,
2371,chiffon,,,,
2372,childbed,,,,
2373,childhood,,,,
2374,childish,,,,
2375,childless,,,,
2376,childone,,,,
2377,childrengirls,,,,
2378,childrens,,,,
2379,childs,,,,
2380,chilianwallah,,,,
2381,chilled,,,,
2382,chilling,,,,
2383,chills,,,,
2384,chiltern,,,,
2385,chimed,,,,
2386,chimerical,,,,
2387,chimes,,,,
2388,chiming,,,,
2389,chimney,,,,
2390,chimneys,,,,
2391,chimpanzee,,,,
2392,china,,,,
2393,chinchilla,,,,
2394,chinese,,,,
2395,chink,,,,
2396,chins,,,,
2397,chip,,,,
2398,chipped,,,,
2399,chips,,,,
2400,chirrup,,,,
2401,chisel,,,,
2402,chiseled,,,,
2403,chiselhurst,,,,
2404,chiselled,,,,
2405,chiswick,,,,
2406,chivalrous,,,,
2407,chloroform,,,,
2408,chloroformed,,,,
2409,chocolate,,,,
2410,choicest,,,,
2411,choke,,,,
2412,choked,,,,
2413,chokey,,,,
2414,choking,,,,
2415,choleric,,,,
2416,chooses,,,,
2417,choosing,,,,
2418,chopins,,,,
2419,chords,,,,
2420,chorus,,,,
2421,choruses,,,,
2422,chowdar,,,,
2423,christian,,,,
2424,christians,,,,
2425,christmas,,,,
2426,christs,,,,
2427,chronic,,,,
2428,chronicle,,,,
2429,chronicled,,,,
2430,chronicler,,,,
2431,chronicles,,,,
2432,chroniclesthat,,,,
2433,chubb,,,,
2434,chubbs,,,,
2435,chubby,,,,
2436,chucked,,,,
2437,chucking,,,,
2438,chuckle,,,,
2439,chuckles,,,,
2440,chuckling,,,,
2441,chum,,,,
2442,chummy,,,,
2443,chums,,,,
2444,chunks,,,,
2445,churchclock,,,,
2446,churches,,,,
2447,churchman,,,,
2448,churlish,,,,
2449,cigarall,,,,
2450,cigarash,,,,
2451,cigarcase,,,,
2452,cigarend,,,,
